dataset,sample_id,modal,natoms,case,repeat_idx_mean,edge_length_norm_ms_mean,edge_length_norm_ms_load_mean,radial_basis_ms_mean,radial_basis_ms_load_mean,cutoff_ms_mean,cutoff_ms_load_mean,radial_combine_ms_mean,radial_combine_ms_load_mean,spherical_harmonics_ms_mean,spherical_harmonics_ms_load_mean,pair_expand_ms_mean,pair_expand_ms_load_mean,conv_weight_nn_ms_mean,conv_weight_nn_ms_load_mean,conv_src_gather_ms_mean,conv_src_gather_ms_load_mean,conv_filter_gather_ms_mean,conv_filter_gather_ms_load_mean,pair_indexing_ms_mean,pair_indexing_ms_load_mean,conv_message_tp_ms_mean,conv_message_tp_ms_load_mean,conv_aggregation_ms_mean,conv_aggregation_ms_load_mean,conv_denominator_ms_mean,conv_denominator_ms_load_mean,top_input_embedding_ms_mean,top_input_embedding_ms_load_mean,top_interaction_other_ms_mean,top_interaction_other_ms_load_mean,top_readout_ms_mean,top_readout_ms_load_mean,top_force_output_ms_mean,top_force_output_ms_load_mean,model_total_ms_mean,model_total_ms_load_mean,other_ms_mean,other_ms_load_mean,repeat_idx_std,edge_length_norm_ms_std,edge_length_norm_ms_load_std,radial_basis_ms_std,radial_basis_ms_load_std,cutoff_ms_std,cutoff_ms_load_std,radial_combine_ms_std,radial_combine_ms_load_std,spherical_harmonics_ms_std,spherical_harmonics_ms_load_std,pair_expand_ms_std,pair_expand_ms_load_std,conv_weight_nn_ms_std,conv_weight_nn_ms_load_std,conv_src_gather_ms_std,conv_src_gather_ms_load_std,conv_filter_gather_ms_std,conv_filter_gather_ms_load_std,pair_indexing_ms_std,pair_indexing_ms_load_std,conv_message_tp_ms_std,conv_message_tp_ms_load_std,conv_aggregation_ms_std,conv_aggregation_ms_load_std,conv_denominator_ms_std,conv_denominator_ms_load_std,top_input_embedding_ms_std,top_input_embedding_ms_load_std,top_interaction_other_ms_std,top_interaction_other_ms_load_std,top_readout_ms_std,top_readout_ms_load_std,top_force_output_ms_std,top_force_output_ms_load_std,model_total_ms_std,model_total_ms_load_std,other_ms_std,other_ms_load_std
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,2.0,0.02777096815407276,15224.0,0.04785694181919098,15224.0,0.09136125445365906,15224.0,0.010021217167377472,121792.0,0.31858617439866066,15224.0,0.0,0.0,1.0033912025392056,76120.0,0.40508206002414227,76120.0,0.0,0.0,0.0,0.0,81.76353061571717,76120.0,2.961665578186512,76120.0,0.07611173205077648,0.0,1.03510282933712,0.0,60.91304160654545,0.0,2.7928341645747423,0.0,199.31946150027215,0.0,351.65442978031933,0.0,86.50904982350767,0.0,1.4142135623730951,0.0014466951302020083,0.0,0.004244104343172279,0.0,0.002675096838552537,0.0,0.00028914781588182663,0.0,0.009364484307717904,0.0,0.0,0.0,0.05981315341519288,0.0,0.002871519561330729,0.0,0.0,0.0,0.0,0.0,0.41515382721320987,0.0,0.04923332327812698,0.0,0.0006073096524284469,0.0,0.03637986367021098,0.0,0.37835572032796616,0.0,0.013700713537297354,0.0,0.09760620076778594,0.0,0.8626756071450583,0.0,0.5294664955525487,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,2.0,0.02211076207458973,7612.0,0.046672672033309937,7612.0,0.09254417382180691,7612.0,0.009848317131400108,60896.0,0.31542633660137653,7612.0,0.08534742519259453,540452.0,0.7134366314858198,38060.0,0.37856195122003555,76120.0,0.09354529902338982,76120.0,0.7928192149847746,190300.0,25.007798336446285,76120.0,3.234948357567191,76120.0,0.06161578930914402,0.0,1.0463260114192963,0.0,60.98065534606576,0.0,2.7792525943368673,0.0,192.8085010498762,0.0,290.06111482158303,0.0,31.215441320091486,0.0,1.4142135623730951,0.0006771515885815853,0.0,0.0012190778121358781,0.0,0.0040954261395712305,0.0,0.00043568319706848606,0.0,0.006573979441012221,0.0,0.002733679936349593,0.0,0.010372561835264079,0.0,0.003264501752130636,0.0,0.0007828783509103435,0.0,0.0041006897666745114,0.0,0.0641839863188781,0.0,0.005337852637454524,0.0,0.0006765976524623482,0.0,0.03892289134763255,0.0,0.12545797503608772,0.0,0.004538228422936867,0.0,0.09404205688367281,0.0,0.11757137864984556,0.0,0.06784201526993154,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,2.0,0.02538822591304779,19152.0,0.04272325895726681,19152.0,0.09009996429085732,19152.0,0.009351782500743866,153216.0,0.30814833007752895,19152.0,0.0,0.0,1.1794184800237417,95760.0,0.4883040674030781,95760.0,0.0,0.0,0.0,0.0,88.1591153331101,95760.0,3.684540605172515,95760.0,0.10633207857608795,0.0,0.9951720479875803,0.0,61.01328358054161,0.0,2.7901571709662676,0.0,252.09154929034412,0.0,411.84659162536263,0.0,93.90592267736793,0.0,1.4142135623730951,0.0003141177434557422,0.0,0.000596838437074147,0.0,0.0014010060850884814,0.0,0.0002752639868565078,0.0,0.0025423003858764765,0.0,0.0,0.0,0.002681903970809168,0.0,0.0022127784626274835,0.0,0.0,0.0,0.0,0.0,0.025567582127179935,0.0,0.006712800423619868,0.0,0.0004707007714950416,0.0,0.010483939888231557,0.0,0.14170550561484577,0.0,0.012569028119369939,0.0,0.032287413781372565,0.0,0.11818104225701372,0.0,0.03218078073876866,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_pair_full,2.0,0.022803200408816338,9576.0,0.04846761003136635,9576.0,0.10260320268571377,9576.0,0.010485993698239326,76608.0,0.34053041599690914,9576.0,0.09123175404965878,679896.0,0.7879454176872969,47880.0,0.4537214059382677,95760.0,0.0973088201135397,95760.0,0.955062173306942,239400.0,31.32782350294292,95760.0,4.3000138364732265,95760.0,0.07682745344936848,0.0,1.1418178211897612,0.0,61.576300812885165,0.0,2.7836177963763475,0.0,246.5400679036975,0.0,352.25858353078365,0.0,38.931095600128174,0.0,1.4142135623730951,0.004535861466002614,0.0,0.010354125863041215,0.0,0.026731065886841956,0.0,0.0029102973441082346,0.0,0.06600467685664196,0.0,0.020199396799413766,0.0,0.0050240284193046325,0.0,0.0007421890331559815,0.0,0.0013844670200891358,0.0,0.0028472096877579186,0.0,0.030087837645985417,0.0,0.0058629814902380175,0.0,0.0007062832374905581,0.0,0.28253933467126835,0.0,0.8652116304479411,0.0,0.013725620717854704,0.0,0.09755658904742696,0.0,1.465698246031033,0.0,0.04519857312513593,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,2.0,0.028167013078927994,9926.0,0.04330994561314583,9926.0,0.08798958733677864,9926.0,0.009608222171664238,79408.0,0.31534135341644287,9926.0,0.0,0.0,0.7840626407414675,49630.0,0.2871743869036436,49630.0,0.0,0.0,0.0,0.0,73.22178795002401,49630.0,2.03855880536139,49630.0,0.07778140716254711,0.0,1.0352754034101963,0.0,60.38450254127383,0.0,2.785987313836813,0.0,129.63164658285677,0.0,271.60968501120806,0.0,76.69943077489734,0.0,1.4142135623730951,0.006004988203640525,0.0,0.003605502666416141,0.0,0.004664865159502154,0.0,0.0005475994985271406,0.0,0.015390311917611275,0.0,0.0,0.0,0.004888864697865007,0.0,0.002704556132938617,0.0,0.0,0.0,0.0,0.0,0.27229223750973297,0.0,0.006510756146805201,0.0,0.001084309816899044,0.0,0.06879007609731368,0.0,0.12042825306994115,0.0,0.012627712790119011,0.0,0.07673964615539207,0.0,0.37271222836898005,0.0,0.26915285512450643,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_pair_full,2.0,0.022828951478004456,4963.0,0.04367241635918617,4963.0,0.09203762747347355,4963.0,0.01011076383292675,39704.0,0.3184951841831207,4963.0,0.08521890267729759,352373.0,0.6228387355804443,24815.0,0.2781327813863754,49630.0,0.08767284452915192,49630.0,0.572299025952816,124075.0,17.41543016396463,49630.0,2.397435111925006,49630.0,0.0622523482888937,0.0,1.0666066780686378,0.0,60.86156056262553,0.0,2.7790790889412165,0.0,121.36848736554384,0.0,209.64568643830717,0.0,22.340582450851798,0.0,1.4142135623730951,0.001772348002625182,0.0,0.0005886468629636741,0.0,0.0005733029480372009,0.0,0.00014063068017620143,0.0,0.0038894233891560957,0.0,0.0026587717828129983,0.0,0.012045726429396556,0.0,0.0033218273042792484,0.0,0.0006268022164263005,0.0,0.0025076374082908053,0.0,0.09056162158623537,0.0,0.0116929423904996,0.0,0.0006401007799822782,0.0,0.008711183910252473,0.0,0.09958920259899563,0.0,0.0012999908316920323,0.0,0.15077376525732092,0.0,0.3040991183776519,0.0,0.09668283833737537,0.0
omol25_validation,OMol25_validation_data0012_18589,omol25_low,350,e3nn_baseline,2.0,0.025908788666129112,17972.0,0.04339786246418953,17972.0,0.08838442154228687,17972.0,0.009566964581608772,143776.0,0.3060514107346535,17972.0,0.0,0.0,1.1308954562991858,89860.0,0.46260133385658264,89860.0,0.0,0.0,0.0,0.0,86.2646056804806,89860.0,3.486362472176552,89860.0,0.11757807806134224,0.0,1.0061996523290873,0.0,60.95724441111088,0.0,2.780337678268552,0.0,236.5749360062182,0.0,394.1237858030945,0.0,91.75389297306538,0.0,1.4142135623730951,0.0015658558334255596,0.0,0.0017809150737949785,0.0,0.0030929720063375037,0.0,0.0005032502466572144,0.0,0.00994906604839549,0.0,0.0,0.0,0.004301799124881803,0.0,0.0010179500124345015,0.0,0.0,0.0,0.0,0.0,0.16269455703179647,0.0,0.0019166218164738953,0.0,0.019616687191726875,0.0,0.04325442591350941,0.0,0.1434948981553204,0.0,0.018244591987512018,0.0,0.07709791036484517,0.0,0.3297662055338243,0.0,0.17496832788859734,0.0
omol25_validation,OMol25_validation_data0012_18589,omol25_low,350,e3nn_pair_full,2.0,0.02187672071158886,8986.0,0.04498274065554142,8986.0,0.09136362932622433,8986.0,0.00997660681605339,71888.0,0.31469883397221565,8986.0,0.08389158174395561,638006.0,0.7721803616732359,44930.0,0.4284991882741451,89860.0,0.10784934274852276,89860.0,0.9021841455250978,224650.0,29.560001334175467,89860.0,4.026400530710816,89860.0,0.08464823476970196,0.0,1.0529637336730957,0.0,61.0978604760021,0.0,2.7781305834650993,0.0,230.83165264688432,0.0,333.7808750104159,0.0,36.802402790635824,0.0,1.4142135623730951,0.0007577514473107067,0.0,0.0010939379303851822,0.0,0.003548802038280496,0.0,0.00034816583607354953,0.0,0.008357449863059686,0.0,0.0025763822353748445,0.0,0.001916975173443486,0.0,0.0009755852911334635,0.0,0.020189968025857725,0.0,0.0023441782273774473,0.0,0.024427161541692874,0.0,0.004681697108321614,0.0,0.01840283980520395,0.0,0.0455805530569883,0.0,0.10786226597248345,0.0,0.01167080570539264,0.0,0.07084878140391351,0.0,0.18589825171679694,0.0,0.024216334826071457,0.0
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,e3nn_baseline,2.0,0.021694181486964226,208.0,0.03814860247075558,208.0,0.08214777335524559,208.0,0.00870758667588234,1664.0,0.2954084426164627,208.0,0.0,0.0,0.4607356619089842,1040.0,0.06633279845118523,1040.0,0.0,0.0,0.0,0.0,61.63213434629142,1040.0,0.24801921099424362,1040.0,0.05222414620220661,0.0,0.940542109310627,0.0,60.34113257192075,0.0,2.7928573545068502,0.0,27.37137032672763,0.0,155.1950300578028,0.0,62.74547502398491,0.0,1.4142135623730951,0.000824100573870411,0.0,0.0010107540004337845,0.0,0.002593802060704539,0.0,0.00014852386294232856,0.0,0.01135721907861322,0.0,0.0,0.0,0.014227276551903659,0.0,0.0009591830567796033,0.0,0.0,0.0,0.0,0.0,0.371130986862556,0.0,0.00810884931766785,0.0,0.00035900458873075204,0.0,0.017925688150658738,0.0,0.2195014493894097,0.0,0.010889607255207155,0.0,0.2392676002142429,0.0,0.8483156798195989,0.0,0.3814499500019944,0.0
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,e3nn_pair_full,2.0,0.018583890050649643,104.0,0.04021478816866875,104.0,0.0826710369437933,104.0,0.008780509233474731,832.0,0.29456219635903835,104.0,0.07593459449708462,7384.0,0.4557700362056494,520.0,0.09439154528081417,1040.0,0.07733302190899849,1040.0,0.225540017709136,2600.0,8.123010629788041,1040.0,0.4385268781334162,1040.0,0.04880907945334911,0.0,0.9653548710048199,0.0,60.53575510159135,0.0,2.785400813445449,0.0,40.365177765488625,0.0,116.08839118853211,0.0,10.296338284388185,0.0,1.4142135623730951,0.00015833465735490585,0.0,0.0026729771139494297,0.0,0.0030182262951132526,0.0,0.00011861838149968333,0.0,0.011695055298439741,0.0,0.00329884880095539,0.0,0.004636755497224969,0.0,0.0015443934885627736,0.0,0.00011427477896809036,0.0,0.00265059406129489,0.0,0.14053603482824792,0.0,0.005578069376476514,0.0,0.0007689219876905577,0.0,0.020086845957060617,0.0,0.28939766133438105,0.0,0.015047464938175817,0.0,0.8544926649634916,0.0,1.3167792315671365,0.0,0.1658001134905156,0.0
qm9_hf,0_3057,qcml,29,e3nn_baseline,2.0,0.023631006479263306,570.0,0.04225727170705795,570.0,0.08248365484178066,570.0,0.008928263559937477,4560.0,0.3025021404027939,570.0,0.0,0.0,0.4523972049355507,2850.0,0.0771944411098957,2850.0,0.0,0.0,0.0,0.0,62.169016199186444,2850.0,0.2937139943242073,2850.0,0.05339551717042923,0.0,0.9595084004104137,0.0,60.662095388397574,0.0,2.8026990592479706,0.0,27.878004033118486,0.0,156.6798664163798,0.0,63.34080966189504,0.0,1.4142135623730951,0.0009363459987880027,0.0,0.00256271606828208,0.0,0.0019804685330945798,0.0,0.00025733963717052466,0.0,0.014979967677498986,0.0,0.0,0.0,0.0025942566071161925,0.0,0.0023651611271060646,0.0,0.0,0.0,0.0,0.0,0.34730359660176635,0.0,0.010905859144255688,0.0,0.0010043213979198838,0.0,0.019459932543253632,0.0,0.20328861937611747,0.0,0.024256487548947363,0.0,0.25595578402266517,0.0,0.5500189700982162,0.0,0.3636645990337995,0.0
qm9_hf,0_3057,qcml,29,e3nn_pair_full,2.0,0.01994301564991474,285.0,0.039419811218976974,285.0,0.08173822425305843,285.0,0.008841371163725853,2280.0,0.29700719751417637,285.0,0.08019888773560524,20235.0,0.4674504045397043,1425.0,0.10100030340254307,2850.0,0.08197557181119919,2850.0,0.23939996026456356,7125.0,8.249598881229758,2850.0,0.47848173417150974,2850.0,0.050658080726861954,0.0,1.0068082250654697,0.0,61.06560886837542,0.0,2.816020930185914,0.0,40.78750987537205,0.0,117.37237675115466,0.0,10.534871369600296,0.0,1.4142135623730951,0.0020783584158661304,0.0,0.0019829684817946735,0.0,0.0018917792316686343,0.0,0.00013986721057385721,0.0,0.010319685832205815,0.0,0.0108463388355271,0.0,0.014685069981061925,0.0,0.0021706287915169297,0.0,0.0060380095257733905,0.0,0.0030597512752543305,0.0,0.10772549731774615,0.0,0.018207332188762016,0.0,0.0011519567608106974,0.0,0.06058042935464123,0.0,0.40654793073379125,0.0,0.045174650396546695,0.0,0.10423981209256966,0.0,0.5946018748686052,0.0,0.1421964397636876,0.0
rmd17,rmd17_azobenzene,spice,24,e3nn_baseline,2.0,0.02257055602967739,366.0,0.038571981713175774,366.0,0.08324161171913147,366.0,0.008974224328994751,2928.0,0.289327185600996,366.0,0.0,0.0,0.4473224747925997,1830.0,0.06834510713815689,1830.0,0.0,0.0,0.0,0.0,61.45117240957916,1830.0,0.2587730996310711,1830.0,0.05250824615359306,0.0,0.9360659401863813,0.0,60.35782308317721,0.0,2.789077442139387,0.0,27.260014740750194,0.0,154.90553542040288,0.0,62.56064041517675,0.0,1.4142135623730951,0.0009656255815858423,0.0,0.0005601404494179061,0.0,0.0024491674291010567,0.0,0.00014719699869043413,0.0,0.006293591178611061,0.0,0.0,0.0,0.00514547882575607,0.0,0.0005172818903347937,0.0,0.0,0.0,0.0,0.0,0.09861672242556374,0.0,0.0012279968013511355,0.0,0.0017797708445543082,0.0,0.010274491018689666,0.0,0.05797616158153198,0.0,0.008191933370511403,0.0,0.06255187954608238,0.0,0.16783004730049308,0.0,0.10139757321698767,0.0
rmd17,rmd17_azobenzene,spice,24,e3nn_pair_full,2.0,0.018900400027632713,183.0,0.03779623657464981,183.0,0.08066720329225063,183.0,0.00882851891219616,1464.0,0.28690220788121223,183.0,0.07466464303433895,12993.0,0.4530861973762512,915.0,0.09516500867903233,1830.0,0.0786398071795702,1830.0,0.23003523238003254,4575.0,8.130070986226201,1830.0,0.44737583957612514,1830.0,0.04931958392262459,0.0,0.9462562389671803,0.0,60.47382298856974,0.0,2.792698796838522,0.0,40.10169175453484,0.0,115.74297877959907,0.0,10.308500612154603,0.0,1.4142135623730951,0.0002931880383788193,0.0,0.0005700851078179606,0.0,0.0016412724578699547,0.0,9.988856846812067e-05,0.0,0.0038843460120989676,0.0,0.002541810703144647,0.0,0.0040213966393622,0.0,0.0016520276626989178,0.0,0.0006276307588175849,0.0,0.0012992289593829662,0.0,0.04970467329056191,0.0,0.003480188724024674,0.0,0.0005955766541179303,0.0,0.011931964631189907,0.0,0.13784917728794477,0.0,0.02488341529141548,0.0,0.06840055066800788,0.0,0.13233478132389626,0.0,0.05599593038622521,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,2.0,0.029071373865008354,9932.0,0.04650256596505642,9932.0,0.09172456339001656,9932.0,0.010137027129530907,79456.0,0.32343980856239796,9932.0,0.0,0.0,0.7808558642864227,49660.0,0.2847837284207344,49660.0,0.0,0.0,0.0,0.0,73.5519677400589,49660.0,2.029096521437168,49660.0,0.06874771788716316,0.0,1.0830219835042953,0.0,60.643134685233235,0.0,2.7899890206754208,0.0,129.53300587832928,0.0,272.1374051645398,0.0,77.00045313686132,0.0,1.4142135623730951,0.0018290546130995873,0.0,0.0005091422203543723,0.0,0.00037261976453969954,0.0,0.0002817902407749051,0.0,0.0034333194416404666,0.0,0.0,0.0,0.007648756985893627,0.0,0.0032173832594972413,0.0,0.0,0.0,0.0,0.0,0.08051536420899429,0.0,0.02917707566353926,0.0,0.00018524304507521952,0.0,0.005383801756004523,0.0,0.07355408065107169,0.0,0.008634538020065537,0.0,0.04153376926667976,0.0,0.14843811343032368,0.0,0.08551630216782868,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,2.0,0.021626800298690796,4966.0,0.04437076859176159,4966.0,0.09063137695193291,4966.0,0.009713368490338326,39728.0,0.3144831396639347,4966.0,0.08782590739428997,352586.0,0.6168066989630461,24830.0,0.2792228013277054,49660.0,0.08719684556126595,49660.0,0.5693871062248945,124150.0,17.476307414472103,49660.0,2.3100677877664566,49660.0,0.058213528245687485,0.0,1.0494057089090347,0.0,60.92052082531154,0.0,2.791458275169134,0.0,121.41648316755891,0.0,209.70404241234064,0.0,22.304707812145352,0.0,1.4142135623730951,0.0008192526681108268,0.0,0.0014293840299570318,0.0,0.002430674996993857,0.0,0.00046625013019951575,0.0,0.008233597397844595,0.0,0.002172625451993345,0.0,0.008105718836719936,0.0,0.004090653142682223,0.0,0.0003926098152358873,0.0,0.0038426938042454943,0.0,0.09619432315658501,0.0,0.003932582815375118,0.0,0.0007381752761927231,0.0,0.04653086491566941,0.0,0.1042437583565157,0.0,0.009186330100089244,0.0,0.13629315290053398,0.0,0.16159404417866152,0.0,0.1110666351869183,0.0
salex_val_official,alex_go_aao_006:1039,omat24,128,e3nn_baseline,2.0,0.028533581644296646,13088.0,0.045931991189718246,13088.0,0.09078513830900192,13088.0,0.010146386921405792,104704.0,0.318194180727005,13088.0,0.0,0.0,0.8914998266845942,65440.0,0.35448274575173855,65440.0,0.0,0.0,0.0,0.0,78.06044747121632,65440.0,2.554729115217924,65440.0,0.07021715864539146,0.0,1.0483752004802227,0.0,60.6910218950361,0.0,2.796235354617238,0.0,171.1689169984311,0.0,319.01557953096926,0.0,82.2216778062284,0.0,1.4142135623730951,0.0006212813630486687,0.0,0.001829872287955574,0.0,0.00332766571994458,0.0,0.00035011797933414524,0.0,0.01136943419854052,0.0,0.0,0.0,0.006357030007314557,0.0,0.0019605303648412642,0.0,0.0,0.0,0.0,0.0,0.059888792571129154,0.0,0.00780173481743442,0.0,0.0003531301653181545,0.0,0.05016625157301479,0.0,0.063422041964804,0.0,0.020562714823000323,0.0,0.1043945441783385,0.0,0.24025115035673722,0.0,0.058077446114423156,0.0
salex_val_official,alex_go_aao_006:1039,omat24,128,e3nn_pair_full,2.0,0.023179594427347183,6544.0,0.04674200899899006,6544.0,0.09569157846271992,6544.0,0.010115373879671097,52352.0,0.3230117727071047,6544.0,0.08982038125395775,464624.0,0.6679100915789604,32720.0,0.33942018635571003,65440.0,0.09055426344275475,65440.0,0.7010138127952814,163600.0,21.900472696870565,65440.0,2.837509987875819,65440.0,0.058508384972810745,0.0,1.0904451366513968,0.0,60.87955441325903,0.0,2.7840877883136272,0.0,164.75092326290905,0.0,258.26489296741784,0.0,27.507739141583443,0.0,1.4142135623730951,0.0011963916440030156,0.0,0.0019523179628935182,0.0,0.003755932595110125,0.0,0.00022069694323036097,0.0,0.008713683105367338,0.0,0.002230538013404413,0.0,0.004834699419270103,0.0,0.002360653265975083,0.0,0.0008012067295793337,0.0,0.0030593375997510783,0.0,0.07962321225728122,0.0,0.012308339750831074,0.0,0.0009405112807462807,0.0,0.02855072454243966,0.0,0.20271709700311247,0.0,0.008500858488752348,0.0,0.05396190151128955,0.0,0.34068096371813966,0.0,0.10727790811340136,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_baseline,2.0,0.024842051789164543,728.0,0.04070065915584564,728.0,0.08692084811627865,728.0,0.008957786485552788,5824.0,0.31511588022112846,728.0,0.0,0.0,0.4677587188780308,3640.0,0.08009853772819042,3640.0,0.0,0.0,0.0,0.0,61.160404328256845,3640.0,0.3033083397895098,3640.0,0.058762961998581886,0.0,0.9692283347249031,0.0,60.247630858793855,0.0,2.7848193421959877,0.0,27.280025044456124,0.0,154.67786099761724,0.0,62.35682889819145,0.0,1.4142135623730951,0.0006243091095574946,0.0,0.0011944947342245485,0.0,0.002551464234923536,0.0,0.0001004761320877131,0.0,0.020179119900537366,0.0,0.0,0.0,0.0065664782728268945,0.0,0.0024426930530767003,0.0,0.0,0.0,0.0,0.0,0.1175823012056379,0.0,0.0030966256100158564,0.0,0.002770482848616622,0.0,0.004101873692804999,0.0,0.10415402012347647,0.0,0.013798065749516602,0.0,0.18864852376288826,0.0,0.20966267254770313,0.0,0.12372859142722786,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_pair_full,2.0,0.020543765276670456,364.0,0.044431816786527634,364.0,0.08958596736192703,364.0,0.008872384205460548,2912.0,0.3120101522654295,364.0,0.07644742727279663,25844.0,0.47033452428877354,1820.0,0.12095039710402489,3640.0,0.07990021258592606,3640.0,0.24711205624043941,9100.0,7.994264597073197,3640.0,0.4918020684272051,3640.0,0.05455212667584419,0.0,1.1052814777940512,0.0,61.06627392582595,0.0,2.7747297193855047,0.0,40.07749040611088,0.0,116.51262431405485,0.0,10.308629553765059,0.0,1.4142135623730951,0.00044061318848662086,0.0,0.0023320247363283622,0.0,0.0011445881447774387,0.0,0.00016759605810700938,0.0,0.005427360014312956,0.0,0.00087913281312431,0.0,0.005992926156015798,0.0,0.03720412189768855,0.0,0.0016251844805451794,0.0,0.0027730312615367263,0.0,0.0660541471061059,0.0,0.0030496796833246447,0.0,0.0008187860618276259,0.0,0.04132654232256326,0.0,0.12029201694111964,0.0,0.015044602418096674,0.0,0.043459343313134724,0.0,0.09708160900625838,0.0,0.07329064746795229,0.0
wbm_initial,wbm_initial:23057,matpes_pbe,100,e3nn_baseline,2.0,0.02261740155518055,2260.0,0.0377175398170948,2260.0,0.08219284936785698,2260.0,0.008902046829462051,18080.0,0.2902185544371605,2260.0,0.0,0.0,0.5106545984745026,11300.0,0.11323573999106884,11300.0,0.0,0.0,0.0,0.0,62.294574081897736,11300.0,0.6458908319473267,11300.0,0.06110747344791889,0.0,0.9379656985402107,0.0,60.28288290835917,0.0,2.782625425606966,0.0,27.040620241314173,0.0,155.95277580432594,0.0,63.91316973604262,0.0,1.4142135623730951,0.0003470084354925321,0.0,0.0007635052474614908,0.0,0.0019915714050753757,0.0,0.00017511656909344116,0.0,0.006852033176263939,0.0,0.0,0.0,0.005593976036286992,0.0,0.0005865165829913909,0.0,0.0,0.0,0.0,0.0,0.11180368226959442,0.0,0.00250487417494919,0.0,0.001740631132381773,0.0,0.010571765489229645,0.0,0.10880956693339931,0.0,0.011670328538781324,0.0,0.08760288603600666,0.0,0.17784495258462785,0.0,0.10579095153514163,0.0
wbm_initial,wbm_initial:23057,matpes_pbe,100,e3nn_pair_full,2.0,0.0193160492926836,1130.0,0.04004756920039654,1130.0,0.08359802886843681,1130.0,0.00906861387193203,9040.0,0.2977123949676752,1130.0,0.07737474516034126,80230.0,0.481806555762887,5650.0,0.13472232967615128,11300.0,0.08113924413919449,11300.0,0.3011725377291441,28250.0,8.372322004288435,11300.0,0.7436703890562057,11300.0,0.055215414613485336,0.0,0.984494062140584,0.0,60.777449840679765,0.0,2.780727157369256,0.0,39.91091903299093,0.0,116.61926414817572,0.0,11.018358310684562,0.0,1.4142135623730951,0.00013647970697922674,0.0,0.0016861094179629744,0.0,0.0005958291371313266,0.0,0.00027890372980257606,0.0,0.0028818316811273395,0.0,0.0014081456350989424,0.0,0.004134293739620238,0.0,0.00538642551418923,0.0,0.00019763257524682982,0.0,0.00018977388047203647,0.0,0.02674588566276029,0.0,0.003529007803069749,0.0,0.0002722574883923277,0.0,0.021485753517512408,0.0,0.1355124376611226,0.0,0.004619677792703395,0.0,0.09550907294244941,0.0,0.24796816225924492,0.0,0.05057436775074256,0.0
